trip_id,driver_id,date,day_of_week,week_number,stop_id,stop_sequence,daily_stop_count,visit_hour,visit_duration_min,latitude,longitude,area,priority,traffic_category,traffic_multiplier,is_rush_hour,speed_kmh,route_efficiency_score
T02887,D11,2025-10-22,2,43,S027,2,7,11,19,17.479162,78.396991,Kukatpally,high,2,1.8,0,16.9,0.6636
T02888,D11,2025-10-22,2,43,S037,3,7,11,29,17.251824,78.429503,Shamshabad,high,1,1.3,0,31.3,0.6296
T02889,D11,2025-10-22,2,43,S022,4,7,11,41,17.420573,78.427002,Jubilee Hills,medium,2,1.8,0,26.7,0.4253
T02890,D11,2025-10-22,2,43,S020,5,7,11,25,17.351995,78.422665,Attapur,low,1,1.3,0,25.7,0.4254
T02891,D11,2025-10-22,2,43,S006,6,7,11,20,17.456226,78.38511,Madhapur,high,1,1.3,0,24.9,0.5297
T02892,D11,2025-10-23,3,43,S007,0,4,8,37,17.478788,78.394797,Kukatpally,medium,0,1.0,1,33.5,0.7485
T02893,D11,2025-10-23,3,43,S006,1,4,8,19,17.456226,78.38511,Madhapur,high,0,1.0,1,30.2,0.6855
T02894,D11,2025-10-23,3,43,S051,2,4,8,33,17.419986,78.493917,Secunderabad,medium,0,1.0,1,30.0,0.5857
T02895,D11,2025-10-23,3,43,S048,3,4,8,32,17.425716,78.457286,SR Nagar,high,2,1.8,1,23.4,0.3942
T02896,D11,2025-10-24,4,43,S022,0,6,17,22,17.420573,78.427002,Jubilee Hills,medium,0,1.0,1,28.9,0.8079
T02897,D11,2025-10-24,4,43,S007,1,6,17,41,17.478788,78.394797,Kukatpally,medium,2,1.8,1,27.1,0.6175
T02898,D11,2025-10-24,4,43,S003,2,6,17,28,17.45072,78.355071,Hitech City,high,1,1.3,1,29.5,0.5982
T02899,D11,2025-10-24,4,43,S038,3,6,17,26,17.387861,78.540641,Uppal,high,1,1.3,1,29.9,0.6068
T02900,D11,2025-10-24,4,43,S006,4,6,17,24,17.456226,78.38511,Madhapur,high,1,1.3,1,31.3,0.575
T02901,D11,2025-10-24,4,43,S058,5,6,17,31,17.410075,78.556569,Uppal,low,0,1.0,1,27.6,0.4787
T02902,D12,2025-10-20,0,43,S033,0,6,14,25,17.403076,78.449441,Mehdipatnam,low,1,1.3,0,43.7,0.8127
T02903,D12,2025-10-20,0,43,S020,1,6,14,30,17.351995,78.422665,Attapur,low,2,1.8,0,43.2,0.6851
T02904,D12,2025-10-20,0,43,S019,2,6,14,13,17.375018,78.519925,Dilsukhnagar,medium,0,1.0,0,56.2,0.6842
T02905,D12,2025-10-20,0,43,S042,3,6,14,16,17.42152,78.406019,Jubilee Hills,high,0,1.0,0,54.6,0.7446
T02906,D12,2025-10-20,0,43,S046,4,6,14,31,17.435908,78.389445,Madhapur,high,0,1.0,0,53.0,0.6709
T02907,D12,2025-10-20,0,43,S053,5,6,14,40,17.379992,78.428668,Mehdipatnam,low,1,1.3,0,46.3,0.4494
T02908,D12,2025-10-21,1,43,S047,0,8,13,22,17.493205,78.414579,Kukatpally,medium,0,1.0,0,53.6,0.769
T02909,D12,2025-10-21,1,43,S038,1,8,13,26,17.387861,78.540641,Uppal,high,0,1.0,0,48.8,0.8427
T02910,D12,2025-10-21,1,43,S020,2,8,13,30,17.351995,78.422665,Attapur,low,2,1.8,0,45.9,0.601
T02911,D12,2025-10-21,1,43,S046,3,8,13,37,17.435908,78.389445,Madhapur,high,2,1.8,0,38.3,0.7114
T02912,D12,2025-10-21,1,43,S014,4,8,13,21,17.407665,78.406546,Tolichowki,high,2,1.8,0,36.1,0.5126
T02913,D12,2025-10-21,1,43,S031,5,8,13,26,17.443858,78.497844,Secunderabad,medium,1,1.3,0,44.7,0.6015
T02914,D12,2025-10-21,1,43,S042,6,8,13,18,17.42152,78.406019,Jubilee Hills,high,0,1.0,0,54.7,0.548
T02915,D12,2025-10-21,1,43,S003,7,8,13,27,17.45072,78.355071,Hitech City,high,1,1.3,0,51.7,0.4874
T02916,D12,2025-10-22,2,43,S041,0,4,17,10,17.406739,78.434117,Banjara Hills,high,1,1.3,1,45.1,0.7248
T02917,D12,2025-10-22,2,43,S024,1,4,17,42,17.471983,78.356486,Kondapur,medium,1,1.3,1,48.2,0.6399
T02918,D12,2025-10-22,2,43,S046,2,4,17,42,17.435908,78.389445,Madhapur,high,2,1.8,1,44.0,0.5158
T02919,D12,2025-10-22,2,43,S022,3,4,17,43,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,51.8,0.4263
T02920,D12,2025-10-23,3,43,S050,0,7,16,39,17.441054,78.483686,Begumpet,high,0,1.0,0,52.8,0.8089
T02921,D12,2025-10-23,3,43,S047,1,7,16,36,17.493205,78.414579,Kukatpally,medium,1,1.3,0,41.1,0.6093
T02922,D12,2025-10-23,3,43,S052,2,7,16,36,17.357064,78.56062,LB Nagar,low,2,1.8,0,38.3,0.6826
T02923,D12,2025-10-23,3,43,S003,3,7,16,24,17.45072,78.355071,Hitech City,high,2,1.8,0,47.4,0.5843
T02924,D12,2025-10-23,3,43,S030,4,7,16,12,17.4523,78.470675,Begumpet,low,0,1.0,0,50.4,0.6348
T02925,D12,2025-10-23,3,43,S059,5,7,16,26,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,47.5,0.414
T02926,D12,2025-10-23,3,43,S038,6,7,16,38,17.387861,78.540641,Uppal,high,0,1.0,0,53.2,0.5049
T02927,D12,2025-10-24,4,43,S028,0,4,12,44,17.460676,78.461678,SR Nagar,high,1,1.3,0,48.2,0.9276
T02928,D12,2025-10-24,4,43,S004,1,4,12,29,17.460514,78.340661,Kondapur,low,1,1.3,0,47.5,0.7076
T02929,D12,2025-10-24,4,43,S005,2,4,12,41,17.436781,78.346868,Gachibowli,high,1,1.3,0,49.8,0.6861
T02930,D12,2025-10-24,4,43,S052,3,4,12,17,17.357064,78.56062,LB Nagar,low,0,1.0,0,52.9,0.571
T02931,D01,2025-10-27,0,44,S036,0,7,8,15,17.433918,78.34896,Nanakramguda,low,1,1.3,1,38.5,0.6998
T02932,D01,2025-10-27,0,44,S047,1,7,8,26,17.493205,78.414579,Kukatpally,medium,0,1.0,1,46.0,0.6267
T02933,D01,2025-10-27,0,44,S022,2,7,8,26,17.420573,78.427002,Jubilee Hills,medium,0,1.0,1,38.4,0.5765
T02934,D01,2025-10-27,0,44,S012,3,7,8,16,17.340319,78.556827,LB Nagar,high,0,1.0,1,47.3,0.7316
T02935,D01,2025-10-27,0,44,S035,4,7,8,44,17.403107,78.394264,Manikonda,low,0,1.0,1,42.5,0.4367
T02936,D01,2025-10-27,0,44,S042,5,7,8,17,17.42152,78.406019,Jubilee Hills,high,0,1.0,1,40.0,0.6349
T02937,D01,2025-10-27,0,44,S013,6,7,8,25,17.388011,78.443607,Mehdipatnam,low,0,1.0,1,48.7,0.4588
T02938,D01,2025-10-28,1,44,S012,0,6,16,44,17.340319,78.556827,LB Nagar,high,1,1.3,0,41.7,0.8469
T02939,D01,2025-10-28,1,44,S008,1,6,16,27,17.454085,78.460389,SR Nagar,high,0,1.0,0,44.6,0.7517
T02940,D01,2025-10-28,1,44,S049,2,6,16,22,17.454455,78.462648,Ameerpet,medium,0,1.0,0,41.3,0.6757
T02941,D01,2025-10-28,1,44,S029,3,6,16,11,17.451067,78.449007,Ameerpet,high,0,1.0,0,47.5,0.7939
T02942,D01,2025-10-28,1,44,S022,4,6,16,14,17.420573,78.427002,Jubilee Hills,medium,1,1.3,0,37.4,0.4196
T02943,D01,2025-10-28,1,44,S059,5,6,16,43,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,41.1,0.4163
T02944,D01,2025-10-29,2,44,S002,0,6,14,42,17.417382,78.3912,Jubilee Hills,low,0,1.0,0,40.6,0.8552
T02945,D01,2025-10-29,2,44,S022,1,6,14,20,17.420573,78.427002,Jubilee Hills,medium,1,1.3,0,41.2,0.7419
T02946,D01,2025-10-29,2,44,S055,2,6,14,14,17.402114,78.404109,Manikonda,high,1,1.3,0,43.6,0.8157
T02947,D01,2025-10-29,2,44,S025,3,6,14,41,17.443836,78.347622,Gachibowli,low,1,1.3,0,36.5,0.5183
T02948,D01,2025-10-29,2,44,S051,4,6,14,12,17.419986,78.493917,Secunderabad,medium,1,1.3,0,38.4,0.3945
T02949,D01,2025-10-29,2,44,S049,5,6,14,32,17.454455,78.462648,Ameerpet,medium,0,1.0,0,48.4,0.4412
T02950,D01,2025-10-30,3,44,S027,0,6,9,16,17.479162,78.396991,Kukatpally,high,0,1.0,1,44.5,0.8689
T02951,D01,2025-10-30,3,44,S048,1,6,9,17,17.425716,78.457286,SR Nagar,high,1,1.3,1,36.8,0.7479
T02952,D01,2025-10-30,3,44,S054,2,6,9,31,17.385738,78.412244,Tolichowki,low,1,1.3,1,37.7,0.4945
T02953,D01,2025-10-30,3,44,S001,3,6,9,30,17.421177,78.4157,Banjara Hills,high,2,1.8,1,35.3,0.5462
T02954,D01,2025-10-30,3,44,S021,4,6,9,16,17.425481,78.431837,Banjara Hills,medium,0,1.0,1,47.7,0.3943
T02955,D01,2025-10-30,3,44,S030,5,6,9,18,17.4523,78.470675,Begumpet,low,1,1.3,1,37.8,0.4704
T02956,D01,2025-10-31,4,44,S022,0,6,9,29,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,34.4,0.6852
T02957,D01,2025-10-31,4,44,S055,1,6,9,28,17.402114,78.404109,Manikonda,high,0,1.0,1,41.8,0.8572
T02958,D01,2025-10-31,4,44,S027,2,6,9,16,17.479162,78.396991,Kukatpally,high,2,1.8,1,39.4,0.6003
T02959,D01,2025-10-31,4,44,S005,3,6,9,26,17.436781,78.346868,Gachibowli,high,0,1.0,1,44.3,0.5747
T02960,D01,2025-10-31,4,44,S034,4,6,9,15,17.388436,78.418711,Tolichowki,high,1,1.3,1,37.0,0.4835
T02961,D01,2025-10-31,4,44,S024,5,6,9,45,17.471983,78.356486,Kondapur,medium,0,1.0,1,44.2,0.3326
T02962,D02,2025-10-27,0,44,S060,0,8,12,35,17.350947,78.428631,Attapur,low,0,1.0,0,41.4,0.8505
T02963,D02,2025-10-27,0,44,S037,1,8,12,36,17.251824,78.429503,Shamshabad,high,0,1.0,0,50.3,0.8982
T02964,D02,2025-10-27,0,44,S056,2,8,12,16,17.408604,78.340433,Nanakramguda,high,0,1.0,0,49.5,0.8898
T02965,D02,2025-10-27,0,44,S045,3,8,12,16,17.422425,78.358029,Gachibowli,high,1,1.3,0,43.9,0.7657
T02966,D02,2025-10-27,0,44,S035,4,8,12,16,17.403107,78.394264,Manikonda,low,1,1.3,0,42.6,0.5067
T02967,D02,2025-10-27,0,44,S020,5,8,12,45,17.351995,78.422665,Attapur,low,1,1.3,0,45.0,0.4707
T02968,D02,2025-10-27,0,44,S036,6,8,12,16,17.433918,78.34896,Nanakramguda,low,0,1.0,0,46.6,0.5262
T02969,D02,2025-10-27,0,44,S043,7,8,12,23,17.430977,78.371042,Hitech City,medium,0,1.0,0,47.8,0.4976
T02970,D02,2025-10-28,1,44,S016,0,8,11,25,17.414185,78.345971,Nanakramguda,high,1,1.3,0,41.7,0.7657
T02971,D02,2025-10-28,1,44,S027,1,8,11,34,17.479162,78.396991,Kukatpally,high,0,1.0,0,49.3,0.8189
T02972,D02,2025-10-28,1,44,S001,2,8,11,36,17.421177,78.4157,Banjara Hills,high,1,1.3,0,46.6,0.836
T02973,D02,2025-10-28,1,44,S044,3,8,11,25,17.474853,78.341767,Kondapur,low,0,1.0,0,43.3,0.6914
T02974,D02,2025-10-28,1,44,S034,4,8,11,41,17.388436,78.418711,Tolichowki,high,0,1.0,0,43.8,0.6003
T02975,D02,2025-10-28,1,44,S018,5,8,11,22,17.393739,78.577516,Uppal,medium,0,1.0,0,47.9,0.5653
T02976,D02,2025-10-28,1,44,S037,6,8,11,17,17.251824,78.429503,Shamshabad,high,2,1.8,0,33.8,0.6045
T02977,D02,2025-10-28,1,44,S051,7,8,11,12,17.419986,78.493917,Secunderabad,medium,0,1.0,0,48.3,0.3593
T02978,D02,2025-10-29,2,44,S044,0,4,12,10,17.474853,78.341767,Kondapur,low,2,1.8,0,40.7,0.7415
T02979,D02,2025-10-29,2,44,S026,1,4,12,10,17.455511,78.376082,Madhapur,medium,1,1.3,0,40.9,0.6433
T02980,D02,2025-10-29,2,44,S009,2,4,12,17,17.420552,78.440427,Ameerpet,low,0,1.0,0,49.4,0.6738
T02981,D02,2025-10-29,2,44,S014,3,4,12,36,17.407665,78.406546,Tolichowki,high,1,1.3,0,40.6,0.5089
T02982,D02,2025-10-30,3,44,S055,0,5,13,25,17.402114,78.404109,Manikonda,high,0,1.0,0,50.5,0.898
T02983,D02,2025-10-30,3,44,S041,1,5,13,37,17.406739,78.434117,Banjara Hills,high,2,1.8,0,38.6,0.7238
T02984,D02,2025-10-30,3,44,S010,2,5,13,13,17.444894,78.477283,Begumpet,low,0,1.0,0,48.1,0.6897
T02985,D02,2025-10-30,3,44,S014,3,5,13,23,17.407665,78.406546,Tolichowki,high,1,1.3,0,37.9,0.542
T02986,D02,2025-10-30,3,44,S025,4,5,13,37,17.443836,78.347622,Gachibowli,low,0,1.0,0,51.2,0.5338
T02987,D02,2025-10-31,4,44,S051,0,7,12,38,17.419986,78.493917,Secunderabad,medium,1,1.3,0,45.0,0.8217
T02988,D02,2025-10-31,4,44,S049,1,7,12,27,17.454455,78.462648,Ameerpet,medium,2,1.8,0,44.1,0.5861
T02989,D02,2025-10-31,4,44,S034,2,7,12,18,17.388436,78.418711,Tolichowki,high,0,1.0,0,50.2,0.7829
T02990,D02,2025-10-31,4,44,S005,3,7,12,45,17.436781,78.346868,Gachibowli,high,0,1.0,0,48.2,0.7305
T02991,D02,2025-10-31,4,44,S038,4,7,12,17,17.387861,78.540641,Uppal,high,2,1.8,0,38.1,0.5335
T02992,D02,2025-10-31,4,44,S030,5,7,12,43,17.4523,78.470675,Begumpet,low,0,1.0,0,50.9,0.5742
T02993,D02,2025-10-31,4,44,S023,6,7,12,11,17.457331,78.388244,Hitech City,low,1,1.3,0,50.1,0.3324
T02994,D03,2025-10-27,0,44,S017,0,6,17,43,17.267172,78.441002,Shamshabad,medium,1,1.3,1,33.5,0.7882
T02995,D03,2025-10-27,0,44,S052,1,6,17,43,17.357064,78.56062,LB Nagar,low,1,1.3,1,38.2,0.6027
T02996,D03,2025-10-27,0,44,S016,2,6,17,45,17.414185,78.345971,Nanakramguda,high,1,1.3,1,30.8,0.6545
T02997,D03,2025-10-27,0,44,S049,3,6,17,40,17.454455,78.462648,Ameerpet,medium,1,1.3,1,31.1,0.4651
T02998,D03,2025-10-27,0,44,S043,4,6,17,26,17.430977,78.371042,Hitech City,medium,1,1.3,1,31.9,0.4764
T02999,D03,2025-10-27,0,44,S036,5,6,17,22,17.433918,78.34896,Nanakramguda,low,0,1.0,1,30.9,0.5088
T03000,D03,2025-10-28,1,44,S037,0,8,13,31,17.251824,78.429503,Shamshabad,high,0,1.0,0,30.8,0.8714
T03001,D03,2025-10-28,1,44,S023,1,8,13,44,17.457331,78.388244,Hitech City,low,1,1.3,0,29.5,0.7953
T03002,D03,2025-10-28,1,44,S007,2,8,13,14,17.478788,78.394797,Kukatpally,medium,0,1.0,0,35.9,0.6206
T03003,D03,2025-10-28,1,44,S025,3,8,13,24,17.443836,78.347622,Gachibowli,low,2,1.8,0,26.4,0.5545
T03004,D03,2025-10-28,1,44,S031,4,8,13,14,17.443858,78.497844,Secunderabad,medium,1,1.3,0,31.1,0.4744
T03005,D03,2025-10-28,1,44,S040,5,8,13,45,17.377617,78.447185,Attapur,low,2,1.8,0,25.7,0.5087
T03006,D03,2025-10-28,1,44,S013,6,8,13,16,17.388011,78.443607,Mehdipatnam,low,0,1.0,0,34.6,0.4073
T03007,D03,2025-10-28,1,44,S016,7,8,13,36,17.414185,78.345971,Nanakramguda,high,0,1.0,0,35.8,0.5677
T03008,D03,2025-10-29,2,44,S058,0,7,9,44,17.410075,78.556569,Uppal,low,2,1.8,1,28.9,0.7104
T03009,D03,2025-10-29,2,44,S014,1,7,9,25,17.407665,78.406546,Tolichowki,high,2,1.8,1,31.6,0.7122
T03010,D03,2025-10-29,2,44,S006,2,7,9,10,17.456226,78.38511,Madhapur,high,1,1.3,1,31.9,0.7748
T03011,D03,2025-10-29,2,44,S022,3,7,9,23,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,32.4,0.4524
T03012,D03,2025-10-29,2,44,S016,4,7,9,24,17.414185,78.345971,Nanakramguda,high,1,1.3,1,24.6,0.6602
T03013,D03,2025-10-29,2,44,S040,5,7,9,37,17.377617,78.447185,Attapur,low,0,1.0,1,31.7,0.515
T03014,D03,2025-10-29,2,44,S008,6,7,9,20,17.454085,78.460389,SR Nagar,high,1,1.3,1,24.0,0.3664
T03015,D03,2025-10-30,3,44,S041,0,4,12,20,17.406739,78.434117,Banjara Hills,high,0,1.0,0,34.1,0.8359
T03016,D03,2025-10-30,3,44,S037,1,4,12,22,17.251824,78.429503,Shamshabad,high,2,1.8,0,28.1,0.6376
T03017,D03,2025-10-30,3,44,S002,2,4,12,38,17.417382,78.3912,Jubilee Hills,low,1,1.3,0,30.8,0.4774
T03018,D03,2025-10-30,3,44,S043,3,4,12,23,17.430977,78.371042,Hitech City,medium,2,1.8,0,28.8,0.3844
T03019,D03,2025-10-31,4,44,S054,0,6,10,10,17.385738,78.412244,Tolichowki,low,1,1.3,0,31.0,0.6889
T03020,D03,2025-10-31,4,44,S044,1,6,10,36,17.474853,78.341767,Kondapur,low,2,1.8,0,27.9,0.5661
T03021,D03,2025-10-31,4,44,S028,2,6,10,23,17.460676,78.461678,SR Nagar,high,1,1.3,0,33.4,0.7074
T03022,D03,2025-10-31,4,44,S010,3,6,10,20,17.444894,78.477283,Begumpet,low,1,1.3,0,32.0,0.5071
T03023,D03,2025-10-31,4,44,S045,4,6,10,45,17.422425,78.358029,Gachibowli,high,1,1.3,0,33.4,0.6674
T03024,D03,2025-10-31,4,44,S005,5,6,10,31,17.436781,78.346868,Gachibowli,high,1,1.3,0,28.1,0.5978
T03025,D04,2025-10-27,0,44,S054,0,5,11,37,17.385738,78.412244,Tolichowki,low,2,1.8,0,35.5,0.7001
T03026,D04,2025-10-27,0,44,S039,1,5,11,23,17.349088,78.532414,Dilsukhnagar,high,1,1.3,0,41.9,0.8591
T03027,D04,2025-10-27,0,44,S035,2,5,11,11,17.403107,78.394264,Manikonda,low,1,1.3,0,37.7,0.6484
T03028,D04,2025-10-27,0,44,S043,3,5,11,15,17.430977,78.371042,Hitech City,medium,1,1.3,0,39.3,0.5888
T03029,D04,2025-10-27,0,44,S037,4,5,11,18,17.251824,78.429503,Shamshabad,high,0,1.0,0,42.8,0.6201
T03030,D04,2025-10-28,1,44,S036,0,4,17,18,17.433918,78.34896,Nanakramguda,low,1,1.3,1,35.6,0.6144
T03031,D04,2025-10-28,1,44,S031,1,4,17,24,17.443858,78.497844,Secunderabad,medium,0,1.0,1,41.7,0.5602
T03032,D04,2025-10-28,1,44,S026,2,4,17,44,17.455511,78.376082,Madhapur,medium,2,1.8,1,30.7,0.538
T03033,D04,2025-10-28,1,44,S059,3,4,17,45,17.361455,78.514531,Dilsukhnagar,low,0,1.0,1,44.2,0.3687
T03034,D04,2025-10-29,2,44,S022,0,6,14,23,17.420573,78.427002,Jubilee Hills,medium,1,1.3,0,38.7,0.6818
T03035,D04,2025-10-29,2,44,S036,1,6,14,15,17.433918,78.34896,Nanakramguda,low,1,1.3,0,32.7,0.6015
T03036,D04,2025-10-29,2,44,S009,2,6,14,44,17.420552,78.440427,Ameerpet,low,1,1.3,0,36.4,0.5365
T03037,D04,2025-10-29,2,44,S053,3,6,14,39,17.379992,78.428668,Mehdipatnam,low,1,1.3,0,38.1,0.6233
T03038,D04,2025-10-29,2,44,S012,4,6,14,10,17.340319,78.556827,LB Nagar,high,0,1.0,0,43.1,0.6893
T03039,D04,2025-10-29,2,44,S003,5,6,14,11,17.45072,78.355071,Hitech City,high,1,1.3,0,40.0,0.4372
T03040,D04,2025-10-30,3,44,S049,0,5,9,22,17.454455,78.462648,Ameerpet,medium,0,1.0,1,37.4,0.7462
T03041,D04,2025-10-30,3,44,S048,1,5,9,38,17.425716,78.457286,SR Nagar,high,2,1.8,1,33.6,0.6554
T03042,D04,2025-10-30,3,44,S052,2,5,9,11,17.357064,78.56062,LB Nagar,low,1,1.3,1,33.2,0.5877
T03043,D04,2025-10-30,3,44,S041,3,5,9,30,17.406739,78.434117,Banjara Hills,high,2,1.8,1,31.7,0.604
T03044,D04,2025-10-30,3,44,S038,4,5,9,28,17.387861,78.540641,Uppal,high,1,1.3,1,37.9,0.436
T03045,D04,2025-10-31,4,44,S035,0,4,17,28,17.403107,78.394264,Manikonda,low,1,1.3,1,30.3,0.6192
T03046,D04,2025-10-31,4,44,S053,1,4,17,28,17.379992,78.428668,Mehdipatnam,low,0,1.0,1,41.4,0.6503
T03047,D04,2025-10-31,4,44,S010,2,4,17,30,17.444894,78.477283,Begumpet,low,1,1.3,1,36.3,0.4908
T03048,D04,2025-10-31,4,44,S039,3,4,17,13,17.349088,78.532414,Dilsukhnagar,high,0,1.0,1,41.6,0.4506
T03049,D05,2025-10-27,0,44,S057,0,6,9,43,17.250451,78.446464,Shamshabad,high,1,1.3,1,34.8,0.7794
T03050,D05,2025-10-27,0,44,S016,1,6,9,36,17.414185,78.345971,Nanakramguda,high,0,1.0,1,40.7,0.7132
T03051,D05,2025-10-27,0,44,S025,2,6,9,24,17.443836,78.347622,Gachibowli,low,0,1.0,1,41.9,0.5265
T03052,D05,2025-10-27,0,44,S023,3,6,9,20,17.457331,78.388244,Hitech City,low,1,1.3,1,34.9,0.5609
T03053,D05,2025-10-27,0,44,S041,4,6,9,12,17.406739,78.434117,Banjara Hills,high,1,1.3,1,34.3,0.5311
T03054,D05,2025-10-27,0,44,S022,5,6,9,25,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,34.8,0.3525
T03055,D05,2025-10-28,1,44,S036,0,8,16,14,17.433918,78.34896,Nanakramguda,low,0,1.0,0,44.0,0.8856
T03056,D05,2025-10-28,1,44,S030,1,8,16,26,17.4523,78.470675,Begumpet,low,2,1.8,0,33.2,0.7281
T03057,D05,2025-10-28,1,44,S040,2,8,16,45,17.377617,78.447185,Attapur,low,0,1.0,0,43.2,0.6523
T03058,D05,2025-10-28,1,44,S023,3,8,16,21,17.457331,78.388244,Hitech City,low,1,1.3,0,32.6,0.6133
T03059,D05,2025-10-28,1,44,S051,4,8,16,25,17.419986,78.493917,Secunderabad,medium,1,1.3,0,32.2,0.6066
T03060,D05,2025-10-28,1,44,S002,5,8,16,14,17.417382,78.3912,Jubilee Hills,low,1,1.3,0,34.8,0.4838
T03061,D05,2025-10-28,1,44,S050,6,8,16,14,17.441054,78.483686,Begumpet,high,0,1.0,0,40.9,0.6356
T03062,D05,2025-10-28,1,44,S058,7,8,16,43,17.410075,78.556569,Uppal,low,1,1.3,0,37.5,0.4181
T03063,D05,2025-10-29,2,44,S027,0,6,10,43,17.479162,78.396991,Kukatpally,high,1,1.3,0,33.8,0.946
T03064,D05,2025-10-29,2,44,S020,1,6,10,39,17.351995,78.422665,Attapur,low,0,1.0,0,39.6,0.808
T03065,D05,2025-10-29,2,44,S011,2,6,10,28,17.450823,78.517709,Secunderabad,high,2,1.8,0,35.2,0.6091
T03066,D05,2025-10-29,2,44,S002,3,6,10,33,17.417382,78.3912,Jubilee Hills,low,2,1.8,0,29.8,0.5626
T03067,D05,2025-10-29,2,44,S016,4,6,10,12,17.414185,78.345971,Nanakramguda,high,2,1.8,0,33.3,0.5887
T03068,D05,2025-10-29,2,44,S060,5,6,10,44,17.350947,78.428631,Attapur,low,1,1.3,0,40.0,0.4571
T03069,D05,2025-10-30,3,44,S013,0,6,15,36,17.388011,78.443607,Mehdipatnam,low,1,1.3,0,36.7,0.7564
T03070,D05,2025-10-30,3,44,S056,1,6,15,43,17.408604,78.340433,Nanakramguda,high,2,1.8,0,25.4,0.7455
T03071,D05,2025-10-30,3,44,S047,2,6,15,24,17.493205,78.414579,Kukatpally,medium,2,1.8,0,30.9,0.589
T03072,D05,2025-10-30,3,44,S002,3,6,15,21,17.417382,78.3912,Jubilee Hills,low,1,1.3,0,32.2,0.6199
T03073,D05,2025-10-30,3,44,S043,4,6,15,18,17.430977,78.371042,Hitech City,medium,0,1.0,0,33.5,0.4456
T03074,D05,2025-10-30,3,44,S006,5,6,15,12,17.456226,78.38511,Madhapur,high,1,1.3,0,36.3,0.4785
T03075,D05,2025-10-31,4,44,S055,0,4,11,32,17.402114,78.404109,Manikonda,high,0,1.0,0,40.3,0.9174
T03076,D05,2025-10-31,4,44,S019,1,4,11,17,17.375018,78.519925,Dilsukhnagar,medium,2,1.8,0,34.6,0.5901
T03077,D05,2025-10-31,4,44,S016,2,4,11,19,17.414185,78.345971,Nanakramguda,high,0,1.0,0,39.4,0.7423
T03078,D05,2025-10-31,4,44,S014,3,4,11,39,17.407665,78.406546,Tolichowki,high,1,1.3,0,33.9,0.5981
T03079,D06,2025-10-27,0,44,S035,0,4,11,22,17.403107,78.394264,Manikonda,low,1,1.3,0,40.7,0.7827
T03080,D06,2025-10-27,0,44,S004,1,4,11,12,17.460514,78.340661,Kondapur,low,2,1.8,0,37.7,0.6876
T03081,D06,2025-10-27,0,44,S039,2,4,11,14,17.349088,78.532414,Dilsukhnagar,high,2,1.8,0,44.1,0.6335
T03082,D06,2025-10-27,0,44,S013,3,4,11,30,17.388011,78.443607,Mehdipatnam,low,1,1.3,0,40.5,0.5521
T03083,D06,2025-10-28,1,44,S030,0,4,16,43,17.4523,78.470675,Begumpet,low,1,1.3,0,42.6,0.6908
T03084,D06,2025-10-28,1,44,S033,1,4,16,11,17.403076,78.449441,Mehdipatnam,low,2,1.8,0,37.3,0.6283
T03085,D06,2025-10-28,1,44,S055,2,4,16,36,17.402114,78.404109,Manikonda,high,1,1.3,0,43.5,0.6733
T03086,D06,2025-10-28,1,44,S027,3,4,16,25,17.479162,78.396991,Kukatpally,high,2,1.8,0,38.6,0.5488
T03087,D06,2025-10-29,2,44,S031,0,6,12,17,17.443858,78.497844,Secunderabad,medium,2,1.8,0,44.0,0.7944
T03088,D06,2025-10-29,2,44,S041,1,6,12,23,17.406739,78.434117,Banjara Hills,high,2,1.8,0,36.0,0.7228
T03089,D06,2025-10-29,2,44,S045,2,6,12,32,17.422425,78.358029,Gachibowli,high,1,1.3,0,43.0,0.6828
T03090,D06,2025-10-29,2,44,S032,3,6,12,17,17.338778,78.541035,LB Nagar,high,0,1.0,0,47.8,0.7742
T03091,D06,2025-10-29,2,44,S017,4,6,12,28,17.267172,78.441002,Shamshabad,medium,1,1.3,0,44.2,0.4334
T03092,D06,2025-10-29,2,44,S047,5,6,12,31,17.493205,78.414579,Kukatpally,medium,1,1.3,0,43.9,0.4881
T03093,D06,2025-10-30,3,44,S009,0,8,11,42,17.420552,78.440427,Ameerpet,low,1,1.3,0,43.6,0.7089
T03094,D06,2025-10-30,3,44,S049,1,8,11,14,17.454455,78.462648,Ameerpet,medium,1,1.3,0,44.1,0.6223
T03095,D06,2025-10-30,3,44,S027,2,8,11,28,17.479162,78.396991,Kukatpally,high,2,1.8,0,40.1,0.7992
T03096,D06,2025-10-30,3,44,S013,3,8,11,33,17.388011,78.443607,Mehdipatnam,low,0,1.0,0,49.7,0.6761
T03097,D06,2025-10-30,3,44,S011,4,8,11,31,17.450823,78.517709,Secunderabad,high,1,1.3,0,42.8,0.6396
T03098,D06,2025-10-30,3,44,S053,5,8,11,12,17.379992,78.428668,Mehdipatnam,low,2,1.8,0,44.6,0.465
